12 2
-0.46363302 -0.43454709 0.46362046 0.43393937 -0.43917312 0.43722506 -0.46282767 0.46281511 -0.46282164 -0.46288643 0.46385711 0.46443185 
2.34496422 2.27311854 2.34496422 2.27311854 -2.08638176 -2.08638176 -2.31366278 -2.31366278 1.33865749 -1.55669522 1.33865749 -1.55669621 
-0.35626427 0.73739094 -0.35626427 0.73795722 0.71595119 0.71839380 -0.37474805 -0.37474805 -0.36195688 -0.36190429 -0.36195653 -0.36185082 
0.12357681 0.05776159 -0.12211067 -0.05742666 0.07358034 -0.07504886 0.10534702 -0.10388088 0.09908316 0.10226904 -0.09951952 -0.10363137 
0.22969456 0.20896154 0.22969456 0.20896154 -0.12866459 -0.12866459 -0.17878735 -0.17878735 0.56679366 -0.69799834 0.56679366 -0.69799732 
0.22896175 -0.45714554 0.22896175 -0.45609869 -0.43239887 -0.42788336 0.23750712 0.23750712 0.21021936 0.21012386 0.21021872 0.21002676 
-0.08756119 -0.05832250 0.08962798 0.05744153 -0.06035252 0.05070065 -0.08800934 0.09007613 -0.07468256 -0.06840747 0.07765837 0.07183092 
0.06259470 0.04975498 0.06259470 0.04975498 0.39288997 0.39288997 0.04934812 0.04934812 -0.24907967 -0.30550802 -0.24907967 -0.30550818 
0.05765997 -0.01912771 0.05765997 -0.01635529 0.00755591 0.01951456 0.02586312 0.02586312 -0.03969331 -0.03964715 -0.03969300 -0.03960021 
