7 2
0.00047030 0.00161677 -0.86025518 0.85849154 0.00146267 -0.85783396 0.85604786 
-0.04645337 -0.52561888 0.27134770 0.27527712 -0.52108492 0.27153261 0.27499975 
3.34820349 0.99724433 1.00627942 1.00786339 -2.15579833 -2.10123419 -2.10255812 
-0.00096404 -0.00271029 0.07047413 -0.06689601 -0.00247558 0.11409361 -0.11152183 
0.09022237 -0.08979343 0.01146907 0.00600270 -0.03504641 0.01155056 0.00559514 
0.53789259 -0.76125599 -0.78593927 -0.79341082 0.59974139 0.60112841 0.60184370 
0.00058957 -0.00015420 -0.48102548 0.47752305 -0.00005423 -0.44081369 0.44393497 
-0.10184566 -0.16087915 0.09040157 0.08786335 -0.09385515 0.09028929 0.08802573 
-0.32413938 -0.05073159 -0.02818583 -0.01814326 0.09284376 0.16181002 0.16654628 
