4 2
-1.77567794 1.77568103 -1.77573979 1.77573670 
0.00003093 -0.00005567 0.00008659 -0.00006185 
-1.22420439 -1.22425387 1.22426624 1.22419202 
-0.53081266 0.53081503 -0.53086011 0.53085774 
0.00002373 -0.00004271 0.00006644 -0.00004746 
-0.07115973 -0.07119770 0.07120719 0.07115024 
-0.01789913 0.01789113 -0.01773917 0.01774717 
-0.00007998 0.00014396 -0.00022394 0.00015995 
0.13282746 0.13295542 -0.13298741 -0.13279547 
