11 2
0.00439607 -0.23152330 -0.18672685 -0.98500284 -0.29374081 0.22859752 0.19327772 0.99782076 0.25921285 0.00639735 0.00729154 
-1.05504639 2.00325275 -1.89717534 -1.03563889 0.43851779 1.98894336 -1.89689918 -1.03576991 0.44665665 1.48344333 0.55971584 
1.31085934 -0.97344202 -1.00613385 1.35390806 -1.09241558 -0.97616733 -1.00640383 1.35385327 -1.08384324 1.04991561 1.06986958 
-0.00456634 -0.02755149 -0.04547761 -0.08555848 0.01418652 0.03097361 0.03319675 0.09005932 -0.01126295 0.00172642 0.00427425 
0.30313751 -0.17260971 -0.16372211 0.65460760 -0.18115949 -0.18752822 -0.16489515 0.65472940 -0.16382152 -0.41508554 -0.16365277 
-0.17021604 0.01078501 -0.01462236 0.45052032 0.17176636 0.01513403 -0.01389943 0.45056929 0.17866996 -0.56159620 -0.51711095 
-0.01324635 0.01874127 -0.00340127 0.29504455 0.08033403 -0.00775732 -0.02582167 -0.33131861 0.00500435 -0.00946269 -0.00811629 
-0.06811742 -0.16396530 -0.13686655 0.37486259 -0.17409452 -0.14308965 -0.13567263 0.37531117 -0.17003374 0.16590772 0.07575834 
0.05929336 0.09674144 0.12503921 -0.34862617 -0.04126053 0.10489029 0.12444903 -0.34844113 -0.05054225 0.17696987 0.10148688 
