8 2
-0.33631279 -0.39521011 0.34314849 0.38632578 -0.42745998 -0.40318026 0.42847521 0.40421365 
-2.41224847 -1.99804988 -2.40875535 -1.99864923 2.20463990 2.20460357 2.20423730 2.20422217 
-0.44219944 0.37967815 -0.43745423 0.39037685 -0.34652201 0.40136372 -0.34658558 0.40134253 
-0.05989354 0.00946355 0.05257135 0.00006748 0.02496221 -0.00518564 -0.02616989 0.00418448 
1.68057120 1.19301501 1.67581650 1.19164581 -1.43472733 -1.43483781 -1.43571237 -1.43577101 
0.12147688 -0.04306111 0.11614815 -0.05537798 -0.00192466 -0.06756462 -0.00208020 -0.06761646 
0.14912223 0.09702953 -0.13252583 -0.11673129 0.10610502 0.09483727 -0.10449923 -0.09333770 
-0.19898143 0.22122602 -0.19084279 0.22123304 -0.01319048 -0.01317239 -0.01314380 -0.01312817 
0.16191586 -0.12729781 0.17224576 -0.10381337 0.02846297 -0.07999310 0.02847034 -0.07999065 
