9 0
0.00000000 0.55245000 0.55245000 0.00000000 0.27622500 0.00000000 0.55245000 0.55245000 0.00000000 
0.00000000 0.00000000 0.35560000 0.35560000 -0.01900000 0.00000000 0.00000000 0.35560000 0.35560000 
0.60960000 0.60960000 0.60960000 0.60960000 0.54060000 0.00000000 0.00000000 0.00000000 0.00000000 
