6 2
0.00201013 0.00182512 -0.62221444 0.62384592 -0.45641228 0.45094555 
-2.43634585 -2.13779575 -1.00137915 -1.00080971 3.28881242 3.28751804 
0.10712495 -0.35342459 0.06583367 0.06583367 0.04982509 0.06480722 
0.00151728 0.00150150 -0.18706425 0.18841914 -0.24740672 0.24303305 
-0.74513123 -0.77845838 -0.56754059 -0.56718751 1.32945284 1.32886487 
0.04401761 -0.11576746 0.02731853 0.02731853 0.01255726 0.00455553 
-0.00413077 -0.00328982 -0.39345379 0.38968795 -0.45101872 0.46220515 
0.07443783 -0.02404284 0.07600681 0.07495667 -0.10188677 -0.09947171 
0.04186588 -0.14428431 -0.01076283 -0.01076283 0.07317328 0.05077081 
