10 2
-1.84131047 1.83616166 -1.46038888 1.45624483 -1.78968767 1.79111180 -1.81013437 1.81005804 -1.39712460 1.40506964 
-0.78262346 -0.78576582 -0.90716835 -0.90711231 0.84082879 0.83321106 0.65278678 0.66184159 0.19682873 0.19717299 
-0.59677696 -0.59660083 0.05239899 0.05253509 -0.59645672 -0.59554003 1.00637603 1.00944234 0.13212691 0.13249519 
-0.84690422 0.85113176 -1.09853375 1.10352120 -0.94252160 0.95164553 -0.65746269 0.65679098 -1.22006983 1.20240263 
0.39567327 0.39334396 0.64766123 0.64769991 -0.48732112 -0.49296622 -0.55890897 -0.57089871 0.01272874 0.01298792 
0.45929604 0.45941762 0.08966584 0.08975979 0.45951709 0.46179329 -0.94675175 -0.95066161 -0.05316834 -0.06886797 
0.12542521 -0.11869944 -0.05649554 0.05733909 0.16176414 -0.18807042 -0.39104178 0.39669959 0.01967319 -0.00659404 
0.16556228 0.18051347 0.04430678 0.04424833 -0.20135174 -0.16522479 0.22437271 0.23442995 -0.26369197 -0.26316503 
0.03454030 0.03435660 -0.13398074 -0.13412269 0.03420631 0.03482096 0.11740003 0.12064507 -0.04865550 -0.05921035 
