10 0
-0.753487 -0.395878 -0.817223 -0.361089 -0.827323 -0.416179 -0.830136 -0.335008 -0.840467 -0.406240
0.342108 0.310811 0.211121 0.183749 -0.171267 -0.202962 0.321215 0.273161 -0.196758 -0.240805
0.831452 0.834995 0.424191 0.429996 0.424492 0.430399 0.042629 0.046135 0.036625 0.041144
